N1,N2,N3,F1,F2,F3,L1,L2,L3,gamma,1/lambda,gamma_over_lambda
416.63546611280606,54.281807142949184,0.9106621960416107,24.0,59.0,25.0,87.0,98.0,79.0,1.0846764107525808e-07,170.7352647470692,555.577542464228
724.0383694809808,71.35290055701054,0.20265914871034682,31.0,43.0,73.0,91.0,64.0,5.0,1.0846764107525808e-07,187.3817422860385,609.745666990156
576.4807156257485,47.30966682633612,0.6700075398393475,25.0,44.0,30.0,22.0,88.0,64.0,1.0846764107525808e-07,205.65123083486534,669.1951167864366
854.8215276147039,15.702092069083191,0.4075545917436923,67.0,3.0,90.0,41.0,61.0,59.0,1.0846764107525808e-07,225.70197196339214,734.4408145470953
848.5812638419442,31.31197622089523,0.2935646767342386,78.0,28.0,22.0,83.0,95.0,32.0,1.0846764107525808e-07,247.70763559917114,806.0478872931515
528.5178158269189,47.56619989461858,0.7569838823571794,13.0,68.0,38.0,6.0,65.0,58.0,1.0846764107525808e-07,271.85882427329426,884.6365612325202
314.01009801851194,0.4740875422337509,1.5340387177570705,19.0,4.0,76.0,42.0,6.0,18.0,1.0846764107525808e-07,298.364724028334,970.887533862713
24.291498250631328,153.71849563552396,0.8390996670707268,61.0,11.0,23.0,57.0,77.0,50.0,1.0846764107525808e-07,327.4549162877732,1065.547869846926
373.12309773723257,50.562158388040075,1.0213630245939243,49.0,26.0,13.0,33.0,20.0,66.0,1.0846764107525808e-07,359.3813663804629,1169.4374717307562
537.3186107720575,74.83468297326078,0.5212829758857904,19.0,81.0,6.0,80.0,62.0,73.0,1.0846764107525808e-07,394.420605943766,1283.4561815458264
187.6199349894129,205.97269376860876,0.11552919309396474,41.0,31.0,23.0,77.0,76.0,94.0,1.0846764107525808e-07,432.87612810830615,1408.5915748109755
571.334403379548,95.1249763225238,0.29490847628004113,69.0,65.0,93.0,91.0,41.0,40.0,1.0846764107525808e-07,475.08101621027976,1545.9275144389649
801.584051375483,13.704646114052645,0.5224551029646455,71.0,91.0,39.0,9.0,70.0,74.0,1.0846764107525808e-07,521.400828799969,1696.6535386385135
599.1900885806922,85.18694807362378,0.32314319882476145,54.0,6.0,25.0,1.0,38.0,79.0,1.0846764107525808e-07,572.236765935022,1862.0751641251932
279.2520972550304,103.49167871391049,0.769834087224055,38.0,41.0,31.0,24.0,56.0,15.0,1.0846764107525808e-07,628.029144183426,2043.6251938826804
122.5102434736313,41.43425589871652,1.5600395686236335,66.0,8.0,2.0,59.0,6.0,74.0,1.0846764107525808e-07,689.2612104349702,2242.8761274167487
384.83330259371303,21.10861103694672,1.236564448476828,92.0,78.0,87.0,45.0,95.0,98.0,1.0846764107525808e-07,756.463327554629,2461.5537809937264
406.21138631126894,76.9675710016496,0.7475169666118494,26.0,15.0,17.0,46.0,25.0,39.0,1.0846764107525808e-07,830.2175681319752,2701.552235835381
332.5353921446115,164.83141083470431,0.17746626405631755,69.0,9.0,65.0,64.0,25.0,53.0,1.0846764107525808e-07,911.1627561154896,2964.9502437443352
54.51780929080318,77.98005176527872,1.3922685019671832,92.0,42.0,70.0,55.0,68.0,16.0,1.0846764107525808e-07,1000.0,3254.0292322577425
185.55590145094686,40.4250919027789,1.4511176367023726,80.0,79.0,89.0,84.0,26.0,54.0,1.2471142910056873e-07,0.1,0.37413428730170617
462.70169572493506,89.5619591258095,0.5413301016025196,58.0,28.0,95.0,6.0,53.0,61.0,1.2471142910056873e-07,0.10974987654930562,0.410611918442247
1000.7578950240365,9.530788655792568,0.18627850396199652,14.0,16.0,53.0,94.0,3.0,90.0,1.2471142910056873e-07,0.12045035402587821,0.4506460735871014
162.2004622022244,153.96376921983475,0.5811074341184872,25.0,91.0,26.0,8.0,55.0,11.0,1.2471142910056873e-07,0.1321941148466029,0.4945835094361367
133.85227974229485,163.27292232463228,0.5588460213817424,22.0,92.0,25.0,54.0,49.0,73.0,1.2471142910056873e-07,0.14508287784959398,0.5428047910393834
30.423582678145788,167.92104360199255,0.7134626764478094,40.0,4.0,20.0,89.0,52.0,67.0,1.2471142910056873e-07,0.1592282793341092,0.5957275880694394
300.6874873081985,152.2690202700541,0.3376486847553842,87.0,69.0,8.0,22.0,41.0,50.0,1.2471142910056873e-07,0.17475284000076838,0.6538102924763657
939.9071849063342,9.304233819034705,0.30106646388214486,57.0,34.0,32.0,74.0,65.0,5.0,1.2471142910056873e-07,0.19179102616724888,0.7175559888594654
47.823144260237314,211.03928070194613,0.3342945037710326,58.0,13.0,70.0,42.0,59.0,83.0,1.2471142910056873e-07,0.2104904144512021,0.7875168119454125
243.7807787322857,152.61010422889194,0.44054845843288837,32.0,77.0,94.0,98.0,70.0,59.0,1.2471142910056873e-07,0.23101297000831597,0.8642987289151173
317.28232987563285,124.02353344183226,0.5340637844240609,2.0,84.0,90.0,6.0,39.0,48.0,1.2471142910056873e-07,0.2535364493970112,0.9485667880015589
380.5083739908451,34.058029199025654,1.1404211005198834,63.0,48.0,78.0,89.0,75.0,55.0,1.2471142910056873e-07,0.2782559402207124,1.041050878819424
266.5944434786697,159.11471291262487,0.3458696792697201,63.0,92.0,94.0,9.0,43.0,36.0,1.2471142910056873e-07,0.30538555088334157,1.1425520543197794
367.36777404664133,123.90874513672642,0.4420068014125203,22.0,10.0,56.0,62.0,88.0,82.0,1.2471142910056873e-07,0.33516026509388425,1.253949469127513
506.5526379672146,134.17403884638313,0.10103934473723747,26.0,54.0,95.0,31.0,47.0,59.0,1.2471142910056873e-07,0.36783797718286343,1.3762079943581187
1036.175615948018,20.95179941541676,0.02865084143287651,24.0,83.0,12.0,37.0,10.0,17.0,1.2471142910056873e-07,0.4037017258596554,1.5103865748697096
62.67476999840928,5.706136659806222,1.958537075140651,40.0,11.0,67.0,57.0,52.0,61.0,1.2471142910056873e-07,0.4430621457583881,1.657647401336792
26.783932321924265,68.5238493335223,1.5198255951104198,1.0,19.0,70.0,33.0,59.0,47.0,1.2471142910056873e-07,0.4862601580065355,1.8192659765899017
595.3645313878999,92.30535478518037,0.27298068912682916,41.0,27.0,29.0,86.0,45.0,6.0,1.2471142910056873e-07,0.533669923120631,1.9966421634109361
171.69735718040826,22.877411357562746,1.618008403966869,44.0,44.0,82.0,19.0,31.0,68.0,1.2471142910056873e-07,0.5857020818056667,2.191312309474888
290.4043314169654,57.70543283196403,1.1174606305282004,19.0,63.0,2.0,86.0,28.0,17.0,1.2471142910056873e-07,0.6428073117284322,2.4049625544584265
469.8101291851166,140.652329397209,0.11713448655998339,81.0,47.0,2.0,20.0,17.0,81.0,1.2471142910056873e-07,0.7054802310718644,2.63944343457515
433.40464696475726,138.02644986567944,0.20584295225983607,93.0,78.0,51.0,5.0,8.0,80.0,1.2471142910056873e-07,0.7742636826811272,2.8967859110349794
1078.2927029878447,1.076709586966207,0.11034942228088222,34.0,46.0,84.0,10.0,47.0,48.0,1.2471142910056873e-07,0.8497534359086445,3.179218961258568
545.5159649833911,102.67333639973347,0.28211555188941334,21.0,17.0,33.0,95.0,32.0,79.0,1.2471142910056873e-07,0.9326033468832199,3.4891888852133937
38.790559857356925,90.64806940097533,1.319556570677754,80.0,0.0,49.0,79.0,75.0,97.0,1.2471142910056873e-07,1.0235310218990263,3.829380494093793
162.2776468893468,23.56642679352534,1.6299526677080012,79.0,64.0,95.0,29.0,94.0,9.0,1.2471142910056873e-07,1.1233240329780276,4.202740364871127
243.54534053536838,127.08719758096905,0.6463059466839711,90.0,83.0,98.0,68.0,84.0,3.0,1.2471142910056873e-07,1.2328467394420666,4.612502362133899
141.21960238381578,101.54289549842932,1.0417596233718884,84.0,29.0,48.0,86.0,88.0,78.0,1.2471142910056873e-07,1.3530477745798075,5.062215648275759
280.6635223504852,180.72342995000065,0.1459188388604798,61.0,93.0,64.0,99.0,48.0,67.0,1.2471142910056873e-07,1.484968262254465,5.555775424642274
160.98347902067664,164.52477876703048,0.49840806866743437,56.0,14.0,24.0,30.0,74.0,93.0,1.2471142910056873e-07,1.6297508346206444,6.097456669901557
7.061473828280395,152.91001368547404,0.8775899756212847,62.0,49.0,21.0,50.0,73.0,60.0,1.2471142910056873e-07,1.7886495290574351,6.691951167864359
39.46165082753147,63.2556565624605,1.5386704902261261,84.0,28.0,9.0,42.0,29.0,2.0,1.2471142910056873e-07,1.9630406500402717,7.3444081454709504
97.75285214348257,60.547069781662415,1.4522460002524389,74.0,56.0,30.0,76.0,61.0,88.0,1.2471142910056873e-07,2.1544346900318843,8.060478872931514
145.59145588463446,128.17511981511066,0.819399179919343,35.0,72.0,74.0,63.0,23.0,16.0,1.2471142910056873e-07,2.3644894126454084,8.846365612325197
64.73622781395618,13.50607286972557,1.8919630997844676,44.0,61.0,44.0,93.0,49.0,36.0,1.2471142910056873e-07,2.5950242113997377,9.708875338627129
243.2620949366248,133.59524214927814,0.5944774549811322,50.0,84.0,17.0,82.0,58.0,72.0,1.2471142910056873e-07,2.8480358684358014,10.655478698469244
127.54839424323852,200.95077247762114,0.26744726179530315,83.0,55.0,38.0,14.0,29.0,46.0,1.2471142910056873e-07,3.125715849688237,11.694374717307555
357.12195929860803,84.66175156974627,0.7767520740702196,93.0,30.0,8.0,8.0,63.0,48.0,1.2471142910056873e-07,3.430469286314919,12.83456181545825
259.7504768835831,81.49844803934894,0.9829633322015562,58.0,88.0,31.0,60.0,7.0,80.0,1.2471142910056873e-07,3.764935806792469,14.085915748109747
231.2740676849457,153.9836842521842,0.4527165233086441,3.0,65.0,8.0,58.0,29.0,48.0,1.2471142910056873e-07,4.132012400115339,15.459275144389645
378.1951338609038,147.31341125679964,0.2336263936131768,4.0,99.0,0.0,61.0,4.0,74.0,1.2471142910056873e-07,4.5348785081285845,16.966535386385125
69.805743363916,246.88190355851128,0.005147291861141994,31.0,57.0,47.0,19.0,55.0,6.0,1.2471142910056873e-07,4.977023564332112,18.62075164125192
120.61112759036706,187.19083866937433,0.3910183877023717,5.0,2.0,45.0,98.0,74.0,58.0,1.2471142910056873e-07,5.462277217684343,20.436251938826782
684.3062331331292,20.458084099787982,0.6858454253114911,98.0,10.0,61.0,96.0,38.0,27.0,1.2471142910056873e-07,5.994842503189412,22.428761274167467
904.8696088833568,14.063782808791673,0.32782301784383544,12.0,69.0,69.0,33.0,69.0,45.0,1.2471142910056873e-07,6.5793322465756825,24.615537809937262
360.8092543838062,96.1287231200361,0.6776601709703665,55.0,95.0,50.0,18.0,77.0,26.0,1.2471142910056873e-07,7.2208090183854665,27.015522358353792
148.8328118891411,216.4218988103061,0.10347579195457762,53.0,55.0,3.0,45.0,23.0,49.0,1.2471142910056873e-07,7.924828983539178,29.649502437443353
340.22581504854844,125.26798724460107,0.4814596043778101,12.0,56.0,36.0,23.0,15.0,32.0,1.2471142910056873e-07,8.697490026177835,32.54029232257742
600.1507617416717,103.67174645725146,0.17265780373187872,6.0,91.0,59.0,83.0,37.0,29.0,1.2471142910056873e-07,9.545484566618342,35.712930652811885
29.261511831293387,167.0627644445583,0.722524459608207,15.0,68.0,77.0,23.0,77.0,11.0,1.2471142910056873e-07,10.476157527896651,39.19489730360017
549.2975780282585,135.12433138499654,0.014041434350414316,45.0,41.0,11.0,9.0,28.0,64.0,1.2471142910056873e-07,11.497569953977369,43.01635140432834
147.08884178451953,17.827875296179702,1.704313796903531,78.0,60.0,21.0,82.0,68.0,59.0,1.2471142910056873e-07,12.61856883066021,47.210392562265824
641.1351888383165,72.5016409656205,0.34732246344800993,70.0,79.0,77.0,20.0,12.0,15.0,1.2471142910056873e-07,13.848863713938732,51.813347555529276
595.4668948649332,95.80156338774167,0.2446652174285636,82.0,70.0,12.0,73.0,25.0,34.0,1.2471142910056873e-07,15.199110829529348,56.865084978256064
904.0694705629616,6.770768282234438,0.3879774756448439,81.0,42.0,52.0,18.0,88.0,25.0,1.2471142910056873e-07,16.68100537200059,62.40936056329374
175.40651026100332,124.50130787765836,0.7936036304501433,25.0,78.0,77.0,16.0,5.0,9.0,1.2471142910056873e-07,18.307382802953697,68.49419617342593
175.99850024122847,141.1243938125624,0.6587793191293342,31.0,54.0,23.0,47.0,64.0,30.0,1.2471142910056873e-07,20.092330025650483,75.17229574377416
645.6847474837647,14.356438977010017,0.8066287443363712,47.0,11.0,50.0,48.0,46.0,72.0,1.2471142910056873e-07,22.051307399030456,82.501501778071
368.2762461589867,69.60512923990991,0.8771686766115167,72.0,51.0,37.0,31.0,46.0,11.0,1.2471142910056873e-07,24.201282647943835,90.54529635275615
730.9262333762624,75.6825197597764,0.15504241521913342,34.0,29.0,42.0,48.0,41.0,42.0,1.2471142910056873e-07,26.560877829466868,99.37335096835275
123.86203184784671,199.1922275683567,0.28843746662612757,43.0,28.0,42.0,65.0,65.0,95.0,1.2471142910056873e-07,29.150530628251786,109.0621300106754
366.4320325575707,154.4422330231185,0.19811563924922507,48.0,45.0,35.0,31.0,97.0,94.0,1.2471142910056873e-07,31.992671377973846,119.69555304875941
542.1213760261871,1.7305607358795483,1.1004570435365124,42.0,83.0,8.0,27.0,97.0,2.0,1.2471142910056873e-07,35.111917342151344,131.36572170602213
215.21925238952824,155.98212711993935,0.4664446721981459,11.0,0.0,45.0,67.0,63.0,95.0,1.2471142910056873e-07,38.535285937105314,144.17371740046357
261.21035410429,40.48739993438253,1.3101687738491072,5.0,65.0,51.0,91.0,23.0,49.0,1.2471142910056873e-07,42.29242874389499,158.23047686355346
214.04339898240733,46.25311797823258,1.351348557757274,63.0,21.0,36.0,37.0,65.0,17.0,1.2471142910056873e-07,46.41588833612782,173.6577530211276
618.3522463298801,56.58786893747007,0.5176367356579509,12.0,81.0,2.0,42.0,42.0,50.0,1.2471142910056873e-07,50.9413801481638,190.58916955898547
203.381573543103,182.15473596230342,0.27787358407224416,74.0,84.0,4.0,48.0,1.0,34.0,1.2471142910056873e-07,55.90810182512229,209.17137830733347
56.87546992673089,120.32033693212287,1.0472829270434472,20.0,22.0,39.0,90.0,66.0,30.0,1.2471142910056873e-07,61.35907273413176,229.56532946877937
101.01085993030014,233.09667737716907,0.05811300390216688,16.0,90.0,18.0,25.0,85.0,4.0,1.2471142910056873e-07,67.34150657750828,251.9476656919922
264.17314288792886,195.88228749821502,0.054585912041718816,1.0,3.0,38.0,54.0,56.0,22.0,1.2471142910056873e-07,73.90722033525783,276.51225206581853
527.7515449523665,1.4100763146881001,1.1297118645123487,7.0,58.0,81.0,99.0,15.0,5.0,1.2471142910056873e-07,81.11308307896873,303.47185528594053
263.2717107558947,71.21503866473184,1.0591518348334172,1.0,23.0,19.0,42.0,53.0,69.0,1.2471142910056873e-07,89.02150854450393,333.0599865382072
322.9719877151361,4.040522220880463,1.4887111683064023,41.0,38.0,48.0,20.0,28.0,23.0,1.2471142910056873e-07,97.70099572992257,365.5329240608162
19.0766029312422,129.6008381186881,1.0427965938510697,23.0,7.0,16.0,73.0,39.0,53.0,1.2471142910056873e-07,107.22672220103243,401.17193290381306
40.68029391593918,84.72350355441216,1.3637088935920947,96.0,8.0,7.0,5.0,11.0,91.0,1.2471142910056873e-07,117.68119524349991,440.2857011123978
871.7175100511247,2.1097862204120923,0.48553233229038917,75.0,11.0,47.0,69.0,31.0,83.0,1.2471142910056873e-07,129.1549665014884,483.2130134351009
40.90139881415492,72.63447124365246,1.4605493053156273,44.0,70.0,50.0,1.0,35.0,17.0,1.2471142910056873e-07,141.7474162926806,530.3256857152031
802.7987044140772,29.080829866956257,0.39650563025206514,0.0,75.0,94.0,74.0,57.0,0.0,1.2471142910056873e-07,155.56761439304725,582.0317853816938
382.1313433211763,24.745149017927687,1.2123261341605267,43.0,22.0,0.0,49.0,55.0,13.0,1.2471142910056873e-07,170.7352647470692,638.7791659341286
129.77641691160096,211.6204321787557,0.1774784226122355,93.0,46.0,61.0,61.0,21.0,88.0,1.2471142910056873e-07,187.3817422860385,701.0593460353899
737.811982560919,22.642198224203476,0.5689452199273504,34.0,90.0,45.0,36.0,86.0,28.0,1.2471142910056873e-07,205.65123083486534,769.4117668112101
354.1152881890318,150.60954866808646,0.2518131205122405,60.0,62.0,4.0,72.0,69.0,36.0,1.2471142910056873e-07,225.70197196339214,844.4284642311338
828.5553003309549,69.78613799328356,0.021234099687159263,71.0,12.0,79.0,50.0,48.0,64.0,1.2471142910056873e-07,247.70763559917114,926.7591970408663
523.6252730464266,29.899532459675523,0.9081870413891944,12.0,60.0,29.0,73.0,16.0,79.0,1.2471142910056873e-07,271.85882427329426,1017.1170746616873
660.1332078940154,95.79741659117524,0.12464972811427952,48.0,41.0,94.0,97.0,26.0,71.0,1.2471142910056873e-07,298.364724028334,1116.2847338031102
334.74082759791776,139.37743941002003,0.3781378743044473,47.0,38.0,84.0,27.0,93.0,38.0,1.2471142910056873e-07,327.4549162877732,1225.1211172876588
770.6821800982987,13.043207815384879,0.5851434146689979,41.0,72.0,91.0,98.0,84.0,56.0,1.2471142910056873e-07,359.3813663804629,1344.5689138026785
229.68094551665268,81.56471669338215,1.0382523802203425,37.0,77.0,89.0,74.0,43.0,6.0,1.2471142910056873e-07,394.420605943766,1475.6627230187798
642.8687204332939,78.17019682708744,0.29850326729454324,64.0,77.0,84.0,19.0,60.0,50.0,1.2471142910056873e-07,432.87612810830615,1619.5380167972319
136.65222936624284,148.63757360163336,0.671382954876261,85.0,14.0,56.0,2.0,31.0,47.0,1.2471142910056873e-07,475.08101621027976,1777.4409741040336
739.9139938493789,8.60323807816429,0.6779801506409205,68.0,60.0,16.0,31.0,35.0,15.0,1.2471142910056873e-07,521.400828799969,1950.739274815953
44.718894479373645,113.91660223521448,1.121366019495106,16.0,26.0,48.0,55.0,6.0,44.0,1.2471142910056873e-07,572.236765935022,2140.933945909327
797.0297026977387,8.778850570406023,0.570535788670486,43.0,43.0,43.0,78.0,6.0,38.0,1.2471142910056873e-07,628.029144183426,2349.672362637665
59.13918804269123,189.0884481633291,0.4898716644484206,52.0,20.0,34.0,40.0,83.0,81.0,1.2471142910056873e-07,689.2612104349702,2578.762517307989
186.76523122147324,176.0690510183419,0.35767737815416817,94.0,29.0,90.0,87.0,71.0,37.0,1.2471142910056873e-07,756.463327554629,2830.1886792452824
128.93824893267455,166.85227930192164,0.539174271211012,8.0,42.0,7.0,67.0,64.0,98.0,1.2471142910056873e-07,830.2175681319752,3106.1285815841225
490.38943563139793,37.276221239215786,0.910545060022278,32.0,60.0,85.0,86.0,14.0,24.0,1.2471142910056873e-07,911.1627561154896,3408.9722837512704
269.9992376185228,38.67404174676724,1.3084404359136494,5.0,8.0,57.0,76.0,83.0,50.0,1.2471142910056873e-07,1000.0,3741.3428730170617
443.4967596581769,152.8432994343488,0.06791264132359816,79.0,49.0,61.0,8.0,16.0,38.0,1.4338783801442765e-07,0.1,0.43016351404328296
61.625717321916056,248.61476723320058,0.006392867575894083,63.0,55.0,81.0,79.0,45.0,20.0,1.4338783801442765e-07,0.10974987654930562,0.472103925622658
210.4574490989944,210.53030406982936,0.036468873635664985,42.0,15.0,72.0,88.0,16.0,25.0,1.4338783801442765e-07,0.12045035402587821,0.5181334755552927
958.1352615482328,1.0220761918703003,0.3338534807308095,9.0,8.0,68.0,87.0,28.0,19.0,1.4338783801442765e-07,0.1321941148466029,0.5686508497825603
658.3472674089093,14.772439001308882,0.7797750561610504,10.0,72.0,3.0,45.0,92.0,89.0,1.4338783801442765e-07,0.14508287784959398,0.6240936056329373
88.64773437533918,13.278146751595115,1.8494064907817123,5.0,67.0,11.0,20.0,73.0,64.0,1.4338783801442765e-07,0.1592282793341092,0.6849419617342587
316.98408877691617,155.67701706609643,0.27997927711014703,23.0,37.0,56.0,45.0,75.0,18.0,1.4338783801442765e-07,0.17475284000076838,0.7517229574377411
485.79063945861367,120.90401289066034,0.24633410522622182,42.0,91.0,37.0,67.0,88.0,95.0,1.4338783801442765e-07,0.19179102616724888,0.8250150177807101
184.96368354282794,58.52083442865627,1.3066448649746196,64.0,42.0,46.0,12.0,94.0,62.0,1.4338783801442765e-07,0.2104904144512021,0.9054529635275612
